Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
193,0.2,0.447214,0.8,0.6,0.6,0.6
194,0.2,0.447214,0.8,0.6,0.6,0.6
195,0.2,0.447214,0.8,0.6,0.6,0.6
196,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
197,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
198,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
199,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
200,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
201,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
202,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
203,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
204,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
205,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
206,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
207,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
208,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
209,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
210,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
211,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
212,0.1875,0.433013,0.8125,0.625,0.625,0.625
213,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
214,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
215,0.1875,0.433013,0.8125,0.625,0.625,0.625
216,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
217,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
218,0.1875,0.433013,0.8125,0.625,0.625,0.625
219,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
220,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
221,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
222,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
223,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
224,0.1875,0.433013,0.8125,0.625,0.625,0.625
225,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
226,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
227,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
228,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
229,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
230,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
231,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
232,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
233,0.2,0.447214,0.8,0.6,0.6,0.6
234,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
235,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
236,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
237,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
238,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
239,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
240,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
241,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
242,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
243,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
244,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
245,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
246,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
247,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
248,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
249,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
250,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
251,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
252,0.1875,0.433013,0.8125,0.625,0.625,0.625
253,0.1875,0.433013,0.8125,0.625,0.625,0.625
254,0.1875,0.433013,0.8125,0.625,0.625,0.625
255,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
256,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
257,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
258,0.1875,0.433013,0.8125,0.625,0.625,0.625
259,0.2,0.447214,0.8,0.6,0.6,0.6
260,0.1875,0.433013,0.8125,0.625,0.625,0.625
261,0.1875,0.433013,0.8125,0.625,0.625,0.625
262,0.1875,0.433013,0.8125,0.625,0.625,0.625
263,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
264,0.1875,0.433013,0.8125,0.625,0.625,0.625
265,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
266,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
267,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
268,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
269,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
270,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
271,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
272,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
273,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
274,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
275,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
276,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
277,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
278,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
279,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
280,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
281,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
282,0.1875,0.433013,0.8125,0.625,0.625,0.625
283,0.1875,0.433013,0.8125,0.625,0.625,0.625
284,0.1875,0.433013,0.8125,0.625,0.625,0.625
285,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
286,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
287,0.1875,0.433013,0.8125,0.625,0.625,0.625
288,0.1875,0.433013,0.8125,0.625,0.625,0.625
289,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
290,0.1875,0.433013,0.8125,0.625,0.625,0.625
291,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
292,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
293,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
294,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
295,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
296,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
297,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
298,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
299,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
300,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
301,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
302,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
303,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
304,0.1875,0.433013,0.8125,0.625,0.625,0.625
305,0.179167,0.423281,0.820833,0.641667,0.641667,0.641667
306,0.1875,0.433013,0.8125,0.625,0.625,0.625
307,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
308,0.1875,0.433013,0.8125,0.625,0.625,0.625
309,0.1875,0.433013,0.8125,0.625,0.625,0.625
310,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
311,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
312,0.1875,0.433013,0.8125,0.625,0.625,0.625
313,0.1875,0.433013,0.8125,0.625,0.625,0.625
314,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
315,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
316,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
317,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
318,0.1875,0.433013,0.8125,0.625,0.625,0.625
319,0.1875,0.433013,0.8125,0.625,0.625,0.625
320,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
321,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
322,0.1875,0.433013,0.8125,0.625,0.625,0.625
323,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
324,0.1875,0.433013,0.8125,0.625,0.625,0.625
325,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
326,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
327,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
328,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
329,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
330,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
331,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
332,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
333,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
334,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
335,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
336,0.1875,0.433013,0.8125,0.625,0.625,0.625
337,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
338,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
339,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
340,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
341,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
342,0.1875,0.433013,0.8125,0.625,0.625,0.625
343,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
344,0.1875,0.433013,0.8125,0.625,0.625,0.625
345,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
346,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
347,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
348,0.1875,0.433013,0.8125,0.625,0.625,0.625
349,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
350,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
351,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
352,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
353,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
354,0.1875,0.433013,0.8125,0.625,0.625,0.625
355,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
356,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
357,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
358,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
359,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
360,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
361,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
362,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
363,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
364,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
365,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
366,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
367,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
368,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
369,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
370,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
371,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
372,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
373,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
374,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
375,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
376,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
377,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
378,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
379,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
380,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
381,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
382,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
383,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
384,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
385,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
386,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
387,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
388,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
389,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
390,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
391,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
392,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
393,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
394,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
395,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
396,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
397,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
398,0.1875,0.433013,0.8125,0.625,0.625,0.625
399,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
400,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
401,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
402,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
403,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
404,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
405,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
406,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
407,0.1875,0.433013,0.8125,0.625,0.625,0.625
408,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
409,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
410,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
411,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
412,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
413,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
414,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
415,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
416,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
417,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
418,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
419,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
420,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
421,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
422,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
423,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
424,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
425,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
426,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
427,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
428,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
429,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
430,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
431,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
432,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
433,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
434,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
435,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
436,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
437,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
438,0.1875,0.433013,0.8125,0.625,0.625,0.625
439,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
440,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
441,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
